Unnamed: 0,index,assessment,tags,text,trend_id_res0,trend_id_res1,trend_id_res2,trend_id_res3,trend_id_res4,trend_id_res5,trend_id_res6,trend_id_res7,trend_id_res8,trend_id_res9,trend_id_res10,trend_id_res11,trend_id_res12,trend_id_res13,trend_id_res14,trend_id_res15,trend_id_res16,trend_id_res17,trend_id_res18,trend_id_res19,trend_id_res20,trend_id_res21,trend_id_res22,trend_id_res23,trend_id_res24,trend_id_res25,trend_id_res26,trend_id_res27,trend_id_res28,trend_id_res29,trend_id_res30,trend_id_res31,trend_id_res32,trend_id_res33,trend_id_res34,trend_id_res35,trend_id_res36,trend_id_res37,trend_id_res38,trend_id_res39,trend_id_res40,trend_id_res41,trend_id_res42,trend_id_res43,trend_id_res44,trend_id_res45,trend_id_res46,trend_id_res47,trend_id_res48,trend_id_res49
5220,7327.0,6.0,"{DELIVERY,SUPPORT,PRICE}","Хотелось бы понимание по времени доставки, если курьер задерживается. «Вот-вот» - крайне неудобно",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,26826.0,0.0,"{SUPPORT,DELIVERY}","Сделал заказ впервые. Указали время доставки [NUM] минут. Спустя час и звонок в поддержку, статус курьера изменился на «в пути». Служба поддержки сообщила, что курьер «может задерживаться», и время задержки никак не регламентируется. Самый плохой сервис, что",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,21061.0,3.0,"{ASSORTMENT,PRICE,PROMOTIONS,DELIVERY}","Все оки , но когда я голодная именно в этот момент вы задерживайте заказ!!!!",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,9411.0,2.0,"{ASSORTMENT,PROMOTIONS,DELIVERY,PRICE}","Очень долго приезжает всё, хотя нахожусь не в конце города, да и цены иногда кусаются) наверное в Яндекс еде побыстрее будет",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,15667.0,3.0,"{DELIVERY,ASSORTMENT,PRICE}","Доставка очень хромает за такую сумму. Можно было бы компенсировать ассортиментом, но увы",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,25760.0,4.0,"{PRODUCTS_QUALITY,DELIVERY,SUPPORT}","Иногда привозят несвежие товары. Это не радует, т.к сама подхожу к выбору продуктов очень внимательно.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5234,26643.0,1.0,"{PROMOTIONS,PAYMENT,DELIVERY}",Оплата при получении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5235,6604.0,0.0,{DELIVERY},Последний заказ доставляли больше часа. Хотя было указано [NUM] минут,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5237,9261.0,2.0,"{DELIVERY,PRODUCTS_QUALITY,PROMOTIONS,SUPPORT}","Я думаю, что вы очень не плохая организация, но можно было бы связаться с курьером самостоятельно было бы замечательно",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,10907.0,0.0,"{PRODUCTS_QUALITY,DELIVERY}","Много раз приходили зелёные или испорченные овощи и фрукты. Сегодня доставляли больше часа. Простите, но я перейду на Яндекс",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,10474.0,4.0,"{SUPPORT,PRICE,DELIVERY,PAYMENT,PROMOTIONS}",Сомнительное мнение о самокате…,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,19732.0,3.0,"{DELIVERY,PROMOTIONS}","Раньше доставка была [NUM]-[NUM] минут , потом стало увеличиваться время. Сейчас ожидание может составить больше часа не в час пик.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5245,21913.0,4.0,"{ASSORTMENT,PROMOTIONS}","Доставка очень быстро, вежливые курьеры. Ассортимент и цены можно улучшить",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5246,6701.0,3.0,{DELIVERY},"Стали ужасно долго доставлять. Учитывая что сейчас возле каждого дома магазин, проще самой сходить.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,3020.0,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,CATALOG_NAVIGATION,PROMOTIONS,PAYMENT,DELIVERY}",Классный сервис.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5259,4553.0,6.0,"{ASSORTMENT,PRICE,PROMOTIONS}","Сильно снизилась скорость доставки. Цены подросли, ассортимент очень редко и неразнообразно пополняется. Скидок тоже стало заметно меньше. Курьеры постоянно опаздывают на [NUM] минут и более. Уровень всё ещё неплохой, но уже не [NUM] балов.",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5261,17090.0,6.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS}",Не свежие фрукты овощи зелень,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,20722.0,3.0,"{ASSORTMENT,DELIVERY,SUPPORT,PROMOTIONS}",Долгая доставка стала часто,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5263,21828.0,6.0,"{ASSORTMENT,PROMOTIONS,DELIVERY,PRICE}","Цены завышены, чем в других магазинах, ассортимент не большой.доставка иногда бывает по [NUM]-[NUM] минут",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,22384.0,1.0,"{DELIVERY,CATALOG_NAVIGATION,PAYMENT,SUPPORT,PRODUCTS_QUALITY,ASSORTMENT}","Я просто в шоке вечно не докладывают продукты , так проще сходить в магазин",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,23780.0,2.0,{DELIVERY},"[NUM] минут доставка, уже давно бы сами в магазин сходили если бы знали что за [NUM] минут не привозите",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5270,1613.0,0.0,"{PRODUCTS_QUALITY,PRICE,DELIVERY}",Не следите за качеством продуктов!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5273,24486.0,6.0,{PAYMENT},Сделайте оплату наличными,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5274,15995.0,6.0,{DELIVERY},Скорость доставки во многих случаях более [NUM] минут,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,11561.0,4.0,"{PRICE,DELIVERY,SUPPORT,PROMOTIONS,CATALOG_NAVIGATION}","Очень классный «онлайн маркет» для заказов здесь и сейчас. Порой приезжает товар испорченный, но такое было редко. В целом было бы здорово, если бы были цены пониже, собирали бы бережнее и доставляли тоже не менее бережно заказы, было бы супер :слегка улыбается:",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5277,2101.0,6.0,"{PRICE,PROMOTIONS,PRODUCTS_QUALITY,ASSORTMENT}",Вы зайки :морда кролика:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,16894.0,4.0,"{PRODUCTS_QUALITY,PROMOTIONS}","В первый заказ привезли молочку с заканчивающимся сроком... От этого была расстроенна и не хотелось больше заказывать в сервисе. Но спустя некоторое время попробовала снова, нравится скорость доставки :большой палец вверх::велосипедист::мужчина на велосипеде:",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5280,26864.0,3.0,"{SUPPORT,DELIVERY}","Здравствуйте, я нахожусь в подвальном помещении, у меня не ловит связь. Всё, что нужно курьеру я сообщила. В итоге заказ отменили, я осталась без обеда",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5281,19143.0,3.0,"{DELIVERY,ASSORTMENT,PRICE,PRODUCTS_QUALITY}","Люблю, но увы есть ряд несовершенств, которые растут. По этой причине реже стала делать заказы: [NUM]. Увеличилось время доставки [NUM]. Увеличилась сумма доставки. Заказ от определённой суммы. [NUM]. Часто привозят некачественный товар. Раньше обожала вашу форель(",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5282,479.0,0.0,"{ASSORTMENT,PAYMENT,DELIVERY,SUPPORT}","Отвратительно. От времени заказа,до общения с поддержкой",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5283,20323.0,4.0,"{DELIVERY,PROMOTIONS,ASSORTMENT,PRODUCTS_QUALITY}",Раньше было лучше…,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,26977.0,3.0,{SUPPORT},Всё хорошо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5286,22267.0,4.0,"{DELIVERY,ASSORTMENT,PROMOTIONS}","Все отлично,только доставляют иногда долго",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5287,20580.0,4.0,{DELIVERY},Заказы едут по [NUM]-[NUM] минут,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5289,6283.0,1.0,{DELIVERY},"Очень долго доставляете! Заказала у вас, через [NUM] минут сделала ещё один заказ на Яндекс лавке, привезли через [NUM] минут, ваш заказ спустя [NUM] минут ещё не доставили.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5290,18819.0,6.0,"{ASSORTMENT,PROMOTIONS,CATALOG_NAVIGATION}","Быстрая доставка, но не хватает ассортимента",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5291,23248.0,0.0,{DELIVERY},Задержка доставки,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5293,23746.0,2.0,{DELIVERY},"Некорректно отображается время доставки, долго статус «вот-вот будет», хотя по факту курьер может приехать ещё минут через [NUM]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5295,22944.0,0.0,"{DELIVERY,SUPPORT}","в последнее время заказы не доставляются даже за [NUM] минут. Поддержка никто не решает возникшие проблемы, например с неправильной ценой товара. Говорят что это технические особенности приложения и даже промокодов не дают",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5297,24885.0,4.0,"{PRICE,PAYMENT,PRODUCTS_QUALITY}",Убрать сумму минимального заказа и сделать продукты дешевле.,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,2628.0,4.0,"{DELIVERY,ASSORTMENT,PRICE,PAYMENT}","Классно добавить оплату наличкой, хотя бы для постоянных клиентов! Курьеры очень долго добираются , написано [NUM] минут , приезжает через [NUM].",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5299,16825.0,2.0,"{PRODUCTS_QUALITY,DELIVERY,SUPPORT,ASSORTMENT}",Ну такое,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5301,25955.0,3.0,"{PRODUCTS_QUALITY,PRICE,PROMOTIONS,DELIVERY,SUPPORT}","доставка долгая, путают заказы, поддержка не помогает, цены высокие",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,23210.0,6.0,"{DELIVERY,SUPPORT}","Доставка была по [NUM] минут, по часу, хотя заявлено было [NUM]-[NUM]. За это никто не извинился, никто не дал никакой промокод в качестве сглаживания ситуации. Зачем через [NUM] минут после заказа писать что курьер едет, если курьеров даже нет свободных.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5306,5875.0,0.0,"{PROMOTIONS,DELIVERY,SUPPORT}",Дадите купон поставлю везде наивысшую оценку,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5307,26762.0,6.0,{PROMOTIONS},"Норм сервис, но лучше сходить самому и потрясти жирком)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,21665.0,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE}","Качество продуктов сильно испортилось, буквально на глазах. Чаще стали допускать ошибки при сборке заказов.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5312,25573.0,4.0,"{PRODUCTS_QUALITY,ASSORTMENT,PRICE,PROMOTIONS}","В общем ,самокат хороший сервис .но бывают неприятные моменты:тухлая курица,гнилые фрукты,срок годности тютелька в тютельку. Разбирательства из-за этого забирают много нервов и времени.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5314,4642.0,6.0,{DELIVERY},Находитесь в доме заказы от [NUM] рублей,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,1805.0,3.0,"{DELIVERY,PRODUCTS_QUALITY,PROMOTIONS}",В последнее время стала очень долгая доставка и каждый раз не довозят продукты,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,21289.0,4.0,"{ASSORTMENT,PRICE}","У вас классный сервис, быстрая доставка, но на быструю доставку ограничен ассортимент и чуть дороже, чем в других сервисах, за то низостей порог суммы доставки, что позволяет делать заказ несколько раз в день и брать то, что тебе надо,  это основная причи",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,16455.0,3.0,"{DELIVERY,SUPPORT,PRICE}",Очень часто задерживают доставку,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320,22949.0,0.0,"{DELIVERY,SUPPORT}","Чат в телеграмме не работает, поддержка по телефону вопросы не решает",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5321,619.0,1.0,"{DELIVERY,ASSORTMENT,PROMOTIONS}","Очень долго, по сравнению с конкурентами",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5322,24318.0,6.0,{DELIVERY},"Хороший сервис, но доставка всегда задерживается, поэтому не всегда можно расчитывать на [NUM] минут",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5325,26791.0,3.0,"{SUPPORT,DELIVERY,CATALOG_NAVIGATION}",если бы курьер мог напрямую позвонить человеку (как это реализовано в такси) а не менеджер звонил и говорил «у вас не работает домофон или курьер не может найти вход. Мне ведь проще курьеру объяснить как правильно дойти до меня )+увелич кол слов тут,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5327,26083.0,3.0,"{PRODUCTS_QUALITY,PROMOTIONS,PAYMENT,DELIVERY}",Часто привозят не свежий продукт,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5331,13026.0,4.0,"{PRODUCTS_QUALITY,DELIVERY}","Доставка дольше [NUM] мин. Если не укладываетесь в оговореное время, то либо делайте скидки и извинительные подарки, либо не позицианируйте ""[NUM] мин.доставка""",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5332,20609.0,0.0,{DELIVERY},"Очень долгая доставка, я расстроена(",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5333,24535.0,2.0,"{PRICE,ASSORTMENT,PRODUCTS_QUALITY,DELIVERY}",мя,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5334,25456.0,4.0,{PRICE},Я из-за вас срываюсь на сладкое,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5336,23131.0,3.0,"{DELIVERY,SUPPORT}",Очень часто долго доставка самый большой минус,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5338,3490.0,3.0,"{PRODUCTS_QUALITY,PRICE,DELIVERY}","Почти всегда привозите продукты под окончание сроков годности. Хлеб всегда, как минимум, [NUM]х дневной давности.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5339,22424.0,1.0,"{DELIVERY,PAYMENT,PRICE}",Думаю что это очень не справедливо в процессе закупки все время повышать минимальную стоимость заказа ! Ужасно бесит! Сплошное разочарование !:большой палец вниз очень светлый тон кожи::большой палец вниз очень светлый тон кожи::большой палец вниз очень светлый тон кожи::большой палец вниз очень светлый тон кожи:,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5340,4340.0,0.0,"{DELIVERY,PRICE}","Отвратительная доставка,постоянные задержки!",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5342,25743.0,1.0,"{PRODUCTS_QUALITY,DELIVERY,SUPPORT}","Доставка всегда дольше заявленных [NUM] минут, овощи и фрукты часто с плесенью, продукты с истекающим сроком годности",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5344,23677.0,1.0,{DELIVERY},Очень долго сегодня не доставляют,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5346,16870.0,0.0,"{PRICE,PAYMENT,DELIVERY,SUPPORT,CATALOG_NAVIGATION,PROMOTIONS,PRODUCTS_QUALITY,ASSORTMENT}",А вы обо мне думаете?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5348,20788.0,4.0,"{ASSORTMENT,DELIVERY}",Часто долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5349,23316.0,0.0,{DELIVERY},Долго доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5350,151.0,6.0,"{PRICE,PROMOTIONS,PRODUCTS_QUALITY,ASSORTMENT}","Ну норм. Я бедная, ела дорогая, но иногда здорово радовать себя вашей едой и доставкой. Пасиба.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,14450.0,1.0,"{PRODUCTS_QUALITY,PROMOTIONS,SUPPORT}","Последние разы привозили гнилые овощи, что было видно невооруженным глазом. В поддержке отвечают скриптами. Никакого уважения к клиенту",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5354,16990.0,6.0,{DELIVERY},"Сервис хороший, но хотелось бы вежливых и внимательных курьеров",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5359,13297.0,4.0,"{SUPPORT,CATALOG_NAVIGATION,DELIVERY}","Вы кайф, только приложение на айос последнее время ищет товар в поиске примерно три вечности, это утомляет. А еще вы врете про [NUM] минут, лучше пишите [NUM], а то раздражаете, ни одного заказа за [NUM] минут, но упорно продолжаете об этом писать",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5360,10409.0,3.0,{DELIVERY},Часто стали задержки курьера и в приложении не отслеживается курьер. В остальном все Супер!,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
